Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,BMI,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
-0.7978065539925505,0,-1.4253436283771181,-1.7129741065138515,1.0,1,-0.6754784243350382,-2.1779376168872213,0,0,-0.5562338234081273,0,-1.2044432310566484,1.7731864254036034,1.0,-1.5782074335377938,0,0,0,1,0
0.2644100362415433,0,-0.6451289643520975,0.9716298884299933,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.9851203886337259,1,-1.2044432310566484,-0.8331683893704375,1.0,1.477932775632404,0,0,0,1,0
0.031486647311682,1,1.607838367562077,1.3345996301137595,1.0,1,0.9030703983864576,0.26578101596839687,0,0,0.6810783516033704,1,0.29054422603028107,-0.48591235510308906,1.0,0.7055923399003122,0,0,0,1,0
-0.8543216791127868,0,-1.6163592029748228,-0.5220846269537188,1.0,0,1.080202056526309,0.4036098318571903,0,0,-0.029305163774832554,1,1.4795921024295986,0.5764538328718619,1.0,0.08362113375389409,0,0,0,1,0
0.2644100362415433,0,-0.7480736587833211,0.9613453493288406,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.8744086848048835,1,-1.2044432310566484,-0.6683337409333231,1.0,1.5269737376837436,0,0,0,1,0
1.914120327965932,1,0.5139950526078937,1.262587008355236,1.0,1,0.5697515953111804,0.4023532302146519,0,0,0.01976881438911155,1,-0.5050568286628531,0.16741853320195663,1.0,1.1621874224879085,1,0,0,0,0
-0.7480305446687954,0,0.5250545219537457,1.8157855351262608,1.0,1,1.080202056526309,0.4023532302146519,0,0,1.5286435696026743,1,0.5191710111646592,0.0027621005903052604,1.0,1.7432940685215899,0,0,0,1,0
0.2644100362415433,0,-0.9959421509431268,0.722190297996969,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.7471644464496626,1,-1.2044432310566484,-0.17913962787970025,1.0,1.378773425749053,0,0,0,1,0
-0.22339535585500936,1,0.9769478488955318,0.1289834409370171,1.0,1,-1.000234600925677,-0.403954115723671,0,0,-1.010425856052649,1,-1.2044432310566484,1.1857071173913671,1.0,-0.21737065890395765,0,0,0,1,0
-0.5164941605318204,0,-1.0116363690032777,-0.7208854162570273,1.0,1,-0.8095852938684521,0.604014571224475,0,0,1.6019266592521622,1,0.18769456882168897,-0.9444300282186041,0.0,-0.4300006513480324,0,0,0,1,0
-0.76720544779716,0,-1.9273774781913302,-1.7104542183966633,1.0,1,1.080202056526309,-2.1779376168872213,0,0,-0.27610564490334777,0,-1.2044432310566484,0.1509926970270397,2.0,-1.4406264892972847,0,0,0,1,0
-0.5179708261715386,1,1.2598166847943741,-0.5586282262641111,1.0,1,-2.6993726442632133,0.4023532302146519,0,0,1.6019266592521622,1,1.1559284904849312,-1.0891146293991636,2.0,-0.9937187950998143,0,0,0,1,0
-1.1336349329938793,0,-0.5747873298421671,-1.4185121336713484,1.0,1,1.080202056526309,1.1326813318692135,0,0,-0.9454082180504387,0,1.1559284904849312,0.5764538328718619,1.0,-1.4268489719860036,0,0,0,1,0
0.015425932968066663,1,0.8288063635538068,1.2359180132753964,1.0,1,0.5818613526525099,0.3931970681437111,0,0,0.04501538931410065,1,-0.19543506808963637,-0.37549849060221824,1.0,0.9743984433958698,0,0,0,1,0
-0.9873993436193877,0,0.025940031099807543,-1.3790397480165613,1.0,1,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,0,-1.2044432310566484,1.4518716199361261,1.0,-1.5311073510409587,0,0,0,1,0
-0.20213259115720875,0,-1.2463038182733803,-1.6192051427145322,0.0,0,-0.42234140874966,-0.7229154786427454,0,0,0.1669189746807308,0,-0.02929086298204605,-1.0891146293991636,2.0,-1.5016972411721792,0,0,0,1,0
-0.9873993436193877,0,-0.8711022643098535,-1.0961470225926355,0.0,1,1.080202056526309,0.4023532302146519,0,0,-1.6605369868018272,0,-1.2044432310566484,2.2420222951428874,1.0,-0.9482860898493157,1,0,0,0,0
-0.10100736107155865,0,0.3950471568688962,1.8015646306969961,1.0,1,1.080202056526309,0.4023532302146519,0,0,1.379284721422677,1,0.006960906103250162,0.10032943554167974,1.0,1.8047756811820919,0,0,0,1,0
-0.4081804150823181,1,2.070343670870402,0.15260359100988166,1.0,1,-0.001344031765467181,1.3252019925531782,0,0,1.3998105114518253,1,0.938500488983407,-0.3788079751367508,1.0,-0.5636629802410403,0,0,0,1,0
2.312504751202361,1,0.5139950526078937,1.2470165478051887,1.0,1,0.5179090589278004,0.4023532302146519,0,0,-0.020832545686030473,1,-0.8205134281317206,-0.391149837442179,1.0,1.1456493709024658,1,0,0,0,0
0.2616343054178743,0,-0.7728136277824229,0.7021768222590691,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.877770653592142,1,-1.1845925048784838,-0.11835470684911908,1.0,1.2243083957987873,0,0,0,1,0
-0.38144786929921554,1,-0.018755993857655463,0.3461091290737589,0.0,1,-0.8095852938684521,0.36451971566902064,0,0,-0.029305163774832554,1,-1.2044432310566484,-0.8071438821474527,1.0,0.4213809104307986,0,0,0,1,0
1.0521254843269028,1,1.964181288826031,1.6432588181642898,1.0,1,0.13460160085988102,0.4023532302146519,0,1,-1.45608165256727,1,-0.08890795173888259,0.6139374511152713,1.0,0.8326719388952442,0,0,0,1,0
-0.21177121042979297,0,-0.8851024018054686,-0.20226946665058898,0.0,1,-0.06072870946427196,-2.083213849744688,0,0,-0.062202215949818035,1,-1.1777733909749502,-0.9870452628942707,1.0,0.16591269580086376,0,0,0,1,0
0.2644100362415433,1,0.4074491051526822,-0.2514746283620972,0.0,0,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,0,1.1559284904849312,-1.0891146293991636,1.0,-0.4083554314478711,1,0,0,0,0
-0.18087248655434085,1,0.22708812530049977,-0.16169117446655526,1.0,1,-0.21254099668353427,-0.038259815127310894,0,0,-0.7332208449747334,1,-0.0832949877850566,-0.18154803987614407,1.0,-0.24482935474600806,0,0,0,1,0
0.2644100362415433,0,-0.656678545056241,0.9594590039015256,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.9910906971060046,1,-1.2044432310566484,-0.8184697476908955,1.0,1.4700732912922174,0,0,0,1,0
-0.8393789870215594,0,-1.0259241805570218,-0.17318885509682136,0.0,1,0.6367256590091706,0.4023532302146519,0,0,-1.5812852199118839,1,-0.9771878218924859,0.11077921207396817,1.0,0.26666462609889846,0,0,0,1,0
0.2296042588153724,0,-0.7836813144228547,0.7997087247862861,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.7971274459571569,1,-1.1740097782649521,-0.28270467486371254,1.0,1.3501611642695142,0,0,0,1,0
-1.1438755161020042,0,-1.0841941592202764,-1.0577528228548838,0.0,1,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,0,-0.024257370285858674,2.2420222951428874,1.0,-0.830067872209628,0,0,0,1,0
-0.18938557271825748,0,-1.3845258759070274,-0.28997763726190545,0.0,1,-0.8095852938684521,-2.1779376168872213,0,0,-0.029305163774832554,1,-0.7292838809082777,-1.0891146293991636,1.0,0.2849555664254244,0,0,0,1,0
0.06905125613489416,1,0.3578306574227912,-0.12332550161920866,1.0,1,0.33814870658355,0.4023532302146519,0,0,-0.029305163774832554,1,-0.6721687861762753,-0.038364115880090796,1.0,-0.25219805480472784,0,0,0,1,0
0.2644100362415433,0,-0.6222642040282095,0.961803315343313,1.0,1,1.080202056526309,0.4023532302146519,0,0,1.0352628236417527,1,-1.2044432310566484,-0.6718863984633472,1.0,1.4525605728672664,0,0,0,1,0
0.2622483179186958,0,-0.4062209863732762,0.7130686424174733,1.0,1,1.080202056526309,0.4023532302146519,0,0,-0.6386240803255748,1,-1.1924253984364195,-0.40155797476291066,1.0,1.0351853492880316,0,0,0,1,0
-0.20501848120630586,1,-0.0018578065912580014,-0.43985312017559414,1.0,1,1.080202056526309,0.6668446533514059,0,0,1.0203403149247015,1,-0.026571714758830182,2.0723658260074984,1.0,-0.46930009080683444,0,0,0,1,0
-0.9873993436193877,1,-0.018734684668163807,-0.2514746283620972,0.0,0,1.080202056526309,-2.1779376168872213,0,0,-1.6605369868018272,0,-0.024257370285858674,-1.0891146293991636,1.0,-0.25123354578626544,0,0,0,1,0
-0.5179708261715386,1,0.5139950526078937,-1.4033006204946494,0.0,0,1.080202056526309,1.6924986537655886,0,0,-1.6605369868018272,1,-0.024257370285858674,-1.0891146293991636,2.0,-1.6693657602328174,0,0,0,0,1
0.2462195247142669,1,0.6959435670771583,1.059040312022344,1.0,1,-0.3830017054764921,0.4023532302146519,0,0,0.22243631854563173,1,0.29069410963459896,-0.4392464579271794,1.0,0.8564670905973241,0,0,0,1,0
0.9853811988591323,1,0.5899836223329495,1.2292194924297497,1.0,1,0.9254530397645331,0.4023532302146519,0,0,0.3629457340857078,1,0.06572944122619262,1.3773840671664412,1.0,1.0875756192226573,1,0,0,0,0
1.548236162230315,1,0.18912580422220812,-0.08190606930732043,0.0,1,-0.7505369983180177,0.4023532302146519,0,0,1.2805772525794905,1,1.1376120059257684,-0.3918693630178801,1.0,-0.14268563549328395,1,0,0,0,0
0.249988096852338,0,-0.837934510867047,0.614533077114912,1.0,1,1.080202056526309,0.4023532302146519,0,0,-1.557081002121809,1,-1.1441392741288434,-0.18451441730744883,1.0,1.153313638302445,0,0,0,1,0
-0.20501848120630586,0,-0.44491847448900984,-1.019358623117132,1.0,0,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,1,2.3361143512557208,-1.0891146293991636,1.0,-0.9890557970369946,0,0,0,1,0
-0.6907397671615626,1,1.1248229693686218,-0.05667009933849257,1.0,1,0.7051057244958545,0.4023532302146519,0,0,1.1692946176125887,1,1.4012667074078236,-0.8498140805823741,1.0,-0.45566044635599195,0,0,0,1,0
-0.13377441044645305,0,-0.2566304761461588,1.071991942602479,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.6657529286260316,1,-0.8565681061782682,0.1387857457670555,1.0,1.370929804129049,0,0,0,1,0
-0.025221725881570446,1,1.3120348536421738,1.3152281437896753,1.0,1,-0.384101561714422,0.4023532302146519,0,0,0.5546399417687251,1,1.0895347745155488,0.04701625463284638,1.0,0.8219960295294727,0,0,0,1,0
-0.5140636161446477,0,-0.3788280232825402,-1.4082998908483024,0.0,1,1.080202056526309,0.4023532302146519,0,0,0.938764042686945,1,1.1559284904849312,0.5764538328718619,2.0,-1.464973797609637,0,0,0,1,0
-0.010357584828928902,1,-0.8466286601793914,0.5157390420597161,0.0,1,0.9704602153015348,1.678941805654915,0,0,-1.6374795249833407,1,1.1071797333199327,0.05570052859512759,1.0,1.0361018892762164,0,0,0,1,0
-0.5179708261715386,1,-0.8711022643098535,-0.6354166257396147,1.0,1,-0.8095852938684521,-2.1779376168872213,0,0,1.6019266592521622,0,-0.024257370285858674,-1.0891146293991636,0.0,-0.3772338780920976,0,0,0,1,0
1.0867841741509394,0,-0.0924644803071705,-0.5614164514432664,1.0,1,0.3541230790564366,0.4023532302146519,0,0,-0.40158325919423016,1,-0.30818412429837366,0.05434642143530114,1.0,-0.5746251706998167,1,0,0,0,0
1.0980539010454824,1,0.3859694421457114,-0.1546017238791794,1.0,1,-0.24187805551106273,0.493989679358628,0,0,-0.4551235500896224,1,-1.098053016265744,-1.0891146293991636,1.0,-0.2963746639500257,1,0,0,0,0
-0.07961284343652789,1,1.6410274301943752,-0.017326718194824245,1.0,1,-0.8095852938684521,-0.40742073647675225,0,0,-0.5582598133323272,1,0.053919321317459204,0.5764538328718619,1.0,-0.5861209451011085,1,0,0,0,0
-0.25567873738076036,0,-0.8611082544385559,-0.1638135674338584,1.0,1,-0.8718329994031053,-2.1779376168872213,0,0,0.8656718071607511,1,-0.9102653826574783,1.4371046899496314,1.0,0.20276394907282896,0,0,0,1,0
-0.8309231711367714,0,-1.190740106675488,-1.4416948202324011,0.0,1,-0.8095852938684521,-2.1779376168872213,0,0,-0.029305163774832554,1,1.1559284904849312,-1.0891146293991636,0.0,-1.287752810485103,0,0,0,1,0
-0.4693212888134858,0,0.20117615087939245,-1.4033006204946494,0.0,1,0.9282329169569637,1.3026567012766255,0,0,-1.4205485297662728,1,-0.0324502205313295,-0.9405126111953428,2.0,-1.5991872576326693,0,0,0,1,0
0.38030489577165555,1,1.7273722660120774,1.292071872438042,1.0,1,-0.34130543737738234,0.4023532302146519,0,0,1.3018044722925408,1,-0.36329408325292656,-1.0891146293991636,1.0,0.61279624317519,0,0,0,1,0
-0.5213873269215238,0,0.20561911688827594,1.7471274913872237,1.0,1,1.080202056526309,0.4023532302146519,0,0,-0.5532715064175107,1,0.7812076778315977,0.27477108286917334,1.0,1.859487642786298,0,0,0,1,0
0.26389616849111025,0,-0.8009950308843264,0.7098087444945401,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.5372575354625495,1,-1.194986401754292,-0.24984134353464296,1.0,1.249746619665569,0,0,0,1,0
-1.1438755161020042,1,-0.018734684668163807,0.43962096691743413,1.0,0,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,1,-1.2044432310566484,0.5764538328718619,1.0,0.526622556913896,1,0,0,0,0
-0.788271991374667,0,0.12691362550311094,-1.4033006204946494,1.0,1,-2.6888314104227113,1.6924986537655886,0,0,-1.6605369868018272,0,0.7829390104893483,0.08507449399573938,2.0,-1.581995017820402,0,0,0,1,0
-1.0296599588549755,1,0.33139660785915137,-1.3565954970990648,1.0,1,-0.7126713291781572,-0.054541450372523816,0,0,0.5538928375937787,0,-0.8606444681413704,0.4064692467494056,1.0,-1.5782411979998452,0,0,0,1,0
0.46255377926603786,1,1.3479941109083067,1.3177843912140148,1.0,1,0.3945909853777901,0.4023532302146519,0,0,1.547520184258743,1,0.16409793272143772,0.1748802799129309,1.0,0.8077729248195477,0,0,0,1,0
-0.47018269014300246,0,-0.0725190789435539,1.8127791541041955,1.0,1,1.080202056526309,0.4023532302146519,0,0,-1.1087875037493535,1,1.0689251888289084,0.3868038799153716,1.0,2.1066508708356055,0,0,0,1,0
-0.20501848120630586,1,0.7732213427664226,0.1324673690154202,1.0,1,-0.5895535730872892,0.4023532302146519,0,0,-1.6567982034634494,1,-1.2044432310566484,0.6875605738530375,1.0,-0.1381243164344038,0,0,0,1,0
0.25672674322030165,0,-0.552881483045375,0.7003573211334968,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.8444299063612938,1,-1.0242135077007588,0.1937062002419802,1.0,1.0994776561953412,0,0,0,1,0
-0.8309231711367714,0,-2.1496536337723913,-1.4033006204946494,1.0,1,-0.8095852938684521,0.4023532302146519,0,0,-1.6605369868018272,0,-1.2044432310566484,2.2420222951428874,2.0,-0.9330580308691228,0,0,0,1,0
0.8938507747177707,1,0.4899050138882697,-0.12423022254182933,0.0,1,-0.787557932512251,0.6163070768200684,0,0,-0.28272518364119115,1,-0.15412148184749414,-0.42958449527754516,1.0,-0.3020140847229577,1,0,0,0,0
1.359743243619858,1,0.6205410000631052,-0.7697963248217458,1.0,0,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,0,2.3361143512557208,0.5764538328718619,1.0,-1.027223021518213,1,0,0,0,0
-0.6803195494074277,1,0.5815238741050062,-1.2120076633732595,0.0,1,-0.2852902505243316,1.0507854806730468,0,0,1.4252854588320383,1,0.7974989634536775,2.066974380895127,1.0,-1.4823386456511187,0,0,0,1,0
-0.048542308723689476,0,-1.0841941592202764,0.5356064662618135,1.0,1,1.080202056526309,-2.1779376168872213,0,0,-1.6605369868018272,1,-1.2044432310566484,2.2420222951428874,1.0,1.1945018256493949,0,0,0,1,0
-0.5179708261715386,0,-0.8711022643098535,-0.6738108254773664,0.0,1,-2.6993726442632133,0.4023532302146519,0,0,-0.029305163774832554,1,-1.2044432310566484,0.5764538328718619,2.0,-0.4248215624051992,0,0,0,1,0
0.26508194492618387,1,1.5235285593407677,0.7093712425885281,1.0,1,1.080202056526309,0.4023532302146519,0,0,1.4796315782480052,1,1.1559284904849312,1.8403954439931636,1.0,0.1459247455107193,0,0,0,1,0
-1.1378946838373734,1,0.09382045422352171,-1.342297074780529,1.0,1,-0.8095852938684521,-0.8130476182228611,0,0,0.5759063110455277,0,-0.8645119372071163,0.10114556408819253,1.0,-1.5064494569643936,0,0,0,1,0
-0.5179708261715386,1,0.5139950526078937,-0.5586282262641111,1.0,1,-2.6993726442632133,0.4023532302146519,0,0,1.6019266592521622,1,1.1559284904849312,-1.0891146293991636,2.0,-0.7722031115312077,0,0,0,1,0
-0.20501848120630586,0,-2.3627455286828143,-1.019358623117132,1.0,1,-0.8095852938684521,-2.1779376168872213,0,1,-1.6605369868018272,1,-1.2044432310566484,-1.0891146293991636,1.0,-0.28737692853083524,0,0,0,1,0
0.2250761513360704,0,-0.35147767857078765,0.6997088047057269,1.0,1,1.080202056526309,0.4023532302146519,0,0,-0.8018304554512489,1,-0.9918233067519044,0.15657901364949686,1.0,0.990415181047069,0,0,0,1,0
2.188638056588949,1,0.9306855985104806,0.5189536732211587,2.0,1,-0.7827616522169493,-0.8231288145624884,0,0,0.27199477256101445,1,1.1565905747528233,0.33309929041790454,1.0,0.19588796637365158,1,0,0,0,0
-0.645584812163564,1,-0.005054185014913991,0.6921878033132982,0.0,1,0.4258083826189615,-1.835451742315119,0,0,-1.0594982029847697,1,-0.9467425672421819,0.1901602049858051,1.0,0.8040777404795023,0,0,0,1,0
-0.8714210822893421,0,-1.5445898527689916,-0.5667608472583622,0.0,0,1.080202056526309,0.5689819623933731,0,0,-0.029305163774832554,1,0.7241386103481653,0.5764538328718619,1.0,-0.009084649979440505,0,0,0,1,0
-0.15420910323947554,1,0.7215891766296282,0.3658450531417542,0.0,1,-0.8095852938684521,0.4023532302146519,0,0,1.6019266592521622,1,2.3361143512557208,2.2420222951428874,1.0,0.12390937291454134,0,0,0,1,0
0.2534169592199498,1,0.7531800500500971,0.7083803650816963,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.04421282325717075,1,0.8324761318093417,1.6084333898211403,1.0,0.4657623898256438,0,0,0,1,0
-0.20501848120630586,0,-1.0841941592202764,-0.136292029148842,0.0,1,1.080202056526309,0.4023532302146519,0,0,1.6019266592521622,1,2.3361143512557208,-1.0891146293991636,2.0,0.3407676157088429,0,0,0,1,0
0.2644100362415433,1,0.1943572102422592,-0.8273876244283733,1.0,1,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,1,-1.2044432310566484,0.5764538328718619,1.0,-0.9643910078909174,0,0,0,0,1
0.22773640274444745,0,-0.7875808960997139,0.8276849655787966,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.4927999433577716,1,-1.1510445416002133,-0.40105830422422944,1.0,1.386778109074232,0,0,0,1,0
-0.9551120501893245,0,1.125632718569281,2.1212649923429105,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.7421092590301024,1,1.1536235874988456,0.31148021177762664,1.0,1.7127310303942622,0,0,0,1,0
-0.20660734026169433,0,-0.5514644219442213,-0.2514746283620972,0.0,1,-0.8095852938684521,0.4023532302146519,0,0,-0.029305163774832554,1,-1.0310515045780648,2.2420222951428874,1.0,-0.03853541750992292,0,0,0,1,0
0.2644100362415433,0,-0.8270561696318706,0.9591408695624987,1.0,1,1.080202056526309,0.4023532302146519,0,0,0.9644216880313364,1,-1.2044432310566484,-0.799255749910137,1.0,1.5721555041774269,0,0,0,1,0
-1.0781134315689072,0,-2.262496446722206,-1.2642904273473465,1.0,1,-1.1184634771410742,-1.061654770904856,1,0,-0.029305163774832554,0,-0.8265370967650947,2.1912341160228572,1.0,-0.6896133903720186,0,0,0,1,0
-0.2096102744878081,0,0.5320119723225711,-1.1741772824586565,0.0,1,0.09541686014944532,0.8820705833444438,0,0,-0.022574701273023415,1,1.1559284904849312,-0.5438474884947244,2.0,-1.4304085245094602,0,0,0,1,0
2.611552623480789,1,0.5139950526078937,0.9003513637704551,2.0,0,-0.8095852938684521,-2.1779376168872213,0,0,-1.6605369868018272,1,-0.024257370285858674,-1.0891146293991636,1.0,0.7774414634988447,1,0,0,0,0
-0.9137676029436227,1,1.6477078610998162,-1.0702707525547812,0.0,1,-0.16286226681635663,1.611347216478811,0,0,0.47929823755857703,1,1.1717158367444622,0.7902378728466594,1.0,-1.5820739458791775,1,0,0,0,0
-0.9832594535240151,1,0.5366147572526361,-0.2514746283620972,0.0,1,-0.8095852938684521,0.13678453564923304,0,0,0.5862597394262805,1,-1.0849659352556569,-0.9127392570869735,1.0,-0.4538633054965837,0,0,0,1,0
1.1314055454007725,1,1.3460336654751313,0.18989426465877063,1.0,1,-0.8095852938684521,0.013868510711264444,0,0,0.027957598140707106,1,-0.4981751649086985,-1.0607733164451598,1.0,-0.2891342296292079,1,0,0,0,0
-1.1438755161020042,0,-1.2972860541306994,-1.4033006204946494,1.0,1,-2.6993726442632133,1.6924986537655886,0,0,-0.029305163774832554,0,-0.024257370285858674,2.2420222951428874,2.0,-1.2069874122936208,0,0,0,1,0
-0.3417278012000555,1,0.1651849298290233,0.4618571980607514,0.0,1,-0.8095852938684521,0.38238564949435383,0,0,0.4006076144157551,1,2.1232808133101773,2.2420222951428874,1.0,0.4664368912380221,0,0,0,1,0
-0.7267286609278745,0,-0.27075846877872156,-1.437662469404944,1.0,0,0.5523863393484026,0.4023532302146519,0,0,-0.029305163774832554,0,0.9933401853758433,0.5764538328718619,1.0,-1.5260277620639537,0,0,0,1,0
2.4550764509981726,0,-1.4985620034683393,-0.909098390675455,1.0,1,0.9824017815686793,0.4023532302146519,0,0,0.671979340494526,1,-1.0632457946740312,-0.48918852826837617,1.0,-0.48645737325099436,1,0,0,0,0
-0.36149465368892225,1,1.899092369525641,0.1324673690154202,1.0,1,-0.8095852938684521,0.4023532302146519,0,0,-1.6605369868018272,1,-1.2044432310566484,0.5764538328718619,3.0,-0.5281939042686737,1,0,0,0,0
1.0771978179199648,1,1.9960918000888654,1.635882332539674,1.0,1,0.8713522074974321,0.4023532302146519,0,1,-1.204165628441742,1,-0.0933879372663684,-1.0752187917184366,1.0,0.8115610209654361,0,0,0,1,0
-0.9873993436193877,0,-0.7645563168546443,-1.3649064207568977,1.0,1,-2.6993726442632133,0.4023532302146519,0,0,-1.6605369868018272,1,-0.024257370285858674,-1.0891146293991636,2.0,-1.311087330358676,0,0,0,1,0
-1.3003516885846205,1,1.4729085797047972,-1.5952716191834082,1.0,1,1.080202056526309,0.4023532302146519,0,0,1.6019266592521622,1,2.3361143512557208,2.2420222951428874,3.0,-2.0483970806918994,0,0,0,0,1
